corpus_id,domain,subdomain,corpus_or_collection,scope_tier,languages,geography_tradition,desired_representation,unit_of_completeness,minimum_complete_package,priority,primary_acquisition_route,agent_can_acquire_without_user_action,user_action_required,digital_availability,preferred_source_or_partner,rights_status,inventory_status,source_url,notes
COR-0483,12 Calendrics and Panchanga,Astronomical and regional calendars,Regional panchang annuals by state/language,CORE,Sanskrit,Pan-Indian,Edition-specific full text plus scans and structure,one calendrical rule/source/region/year plus computed daily record,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,CONDITIONAL,Download government/open tables; license publisher panchangas; derive only with auditable algorithms,PARTIAL,IMD Positional Astronomy Centre|traditional panchanga publishers|temples/matthas,MIXED_OR_UNKNOWN,TARGET_ENUMERATED_NOT_RECONCILED,https://mausam.imd.gov.in/responsive/rashtriyPanchang.php,
COR-0484,12 Calendrics and Panchanga,Astronomical and regional calendars,Temple-specific calendars,CORE,Sanskrit,Pan-Indian,Edition-specific full text plus scans and structure,one calendrical rule/source/region/year plus computed daily record,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,CONDITIONAL,Download government/open tables; license publisher panchangas; derive only with auditable algorithms,PARTIAL,IMD Positional Astronomy Centre|traditional panchanga publishers|temples/matthas,MIXED_OR_UNKNOWN,TARGET_ENUMERATED_NOT_RECONCILED,https://mausam.imd.gov.in/responsive/rashtriyPanchang.php,
COR-0485,12 Calendrics and Panchanga,Astronomical and regional calendars,Matha/sampradaya calendars,CORE,Sanskrit,Pan-Indian,Edition-specific full text plus scans and structure,one calendrical rule/source/region/year plus computed daily record,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,CONDITIONAL,Download government/open tables; license publisher panchangas; derive only with auditable algorithms,PARTIAL,IMD Positional Astronomy Centre|traditional panchanga publishers|temples/matthas,MIXED_OR_UNKNOWN,TARGET_ENUMERATED_NOT_RECONCILED,https://mausam.imd.gov.in/responsive/rashtriyPanchang.php,
COR-0486,12 Calendrics and Panchanga,Astronomical and regional calendars,Diaspora location-specific panchangas,CORE,Sanskrit,Pan-Indian,Edition-specific full text plus scans and structure,one calendrical rule/source/region/year plus computed daily record,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,CONDITIONAL,Download government/open tables; license publisher panchangas; derive only with auditable algorithms,PARTIAL,IMD Positional Astronomy Centre|traditional panchanga publishers|temples/matthas,MIXED_OR_UNKNOWN,TARGET_ENUMERATED_NOT_RECONCILED,https://mausam.imd.gov.in/responsive/rashtriyPanchang.php,
COR-0487,12 Calendrics and Panchanga,Astronomical and regional calendars,Festival date rule corpus including adhika/kshaya/intercalation and local observance rules,CORE,Sanskrit,Pan-Indian,Edition-specific full text plus scans and structure,one calendrical rule/source/region/year plus computed daily record,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,CONDITIONAL,Download government/open tables; license publisher panchangas; derive only with auditable algorithms,PARTIAL,IMD Positional Astronomy Centre|traditional panchanga publishers|temples/matthas,MIXED_OR_UNKNOWN,TARGET_ENUMERATED_NOT_RECONCILED,https://mausam.imd.gov.in/responsive/rashtriyPanchang.php,
COR-0488,13 Festivals and Observances,Festival dossiers,Pan-Indian major festival corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0489,13 Festivals and Observances,Festival dossiers,Regional and state festival corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0490,13 Festivals and Observances,Festival dossiers,Temple-specific festival corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0491,13 Festivals and Observances,Festival dossiers,Deity-specific jayanti and utsava corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0492,13 Festivals and Observances,Festival dossiers,Monthly tithi observance corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0493,13 Festivals and Observances,Festival dossiers,Weekly deity observance corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0494,13 Festivals and Observances,Festival dossiers,Ekadashi corpus by name and tradition,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0495,13 Festivals and Observances,Festival dossiers,"Pradosha, Sankashti, Purnima and Amavasya observances",CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0496,13 Festivals and Observances,Festival dossiers,Navaratri regional traditions,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0497,13 Festivals and Observances,Festival dossiers,Durga Puja complete ritual and cultural corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0498,13 Festivals and Observances,Festival dossiers,Onam and Kerala temple-festival corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0499,13 Festivals and Observances,Festival dossiers,Pongal/Makar Sankranti regional traditions,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0500,13 Festivals and Observances,Festival dossiers,Ratha Yatra traditions,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0501,13 Festivals and Observances,Festival dossiers,Kumbha Mela and pilgrimage-event corpus,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0502,13 Festivals and Observances,Festival dossiers,Modern and diaspora festival adaptations,CORE,All regional languages,Every region and diaspora,Edition-specific full text plus scans and structure,one observance × place/tradition × year/rule × procedure/source,complete work; all books/chapters/verses; front/back matter; edition metadata,P0,USER_NEGOTIATE_INSTITUTION,NO,"Combine public sources with permissions from temples, committees and publishers",PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,MIXED_OR_UNKNOWN,POPULATION_NOT_FULLY_ENUMERATED,,
COR-0503,14 Material Visual and Epigraphic,Art and objects,Murti/iconography image corpus by deity/form/period/region,CORE,Sanskrit,Pan-Indian,"High-resolution media, rights, object metadata, iconographic description and source",one object/image/view/rights package,complete work; all books/chapters/verses; front/back matter; edition metadata,P1,USER_NEGOTIATE_INSTITUTION,NO,Museum/archive licences or open-access download; commission photography where permitted,PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,IMAGE_RIGHTS_ITEM_SPECIFIC,TARGET_ENUMERATED_NOT_RECONCILED,,
COR-0504,14 Material Visual and Epigraphic,Art and objects,"Temple architecture image, plan and 3D corpus",CORE,Sanskrit,Pan-Indian,"High-resolution media, rights, object metadata, iconographic description and source",one object/image/view/rights package,complete work; all books/chapters/verses; front/back matter; edition metadata,P1,USER_NEGOTIATE_INSTITUTION,NO,Museum/archive licences or open-access download; commission photography where permitted,PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,IMAGE_RIGHTS_ITEM_SPECIFIC,TARGET_ENUMERATED_NOT_RECONCILED,,
COR-0505,14 Material Visual and Epigraphic,Art and objects,Manuscript illustration corpus,CORE,Sanskrit,Pan-Indian,"High-resolution media, rights, object metadata, iconographic description and source",one object/image/view/rights package,complete work; all books/chapters/verses; front/back matter; edition metadata,P1,USER_NEGOTIATE_INSTITUTION,NO,Museum/archive licences or open-access download; commission photography where permitted,PARTIAL,GRETIL|Ambuda|Internet Archive|institutional catalogues,IMAGE_RIGHTS_ITEM_SPECIFIC,TARGET_ENUMERATED_NOT_RECONCILED,,
